PolBez,Altersgr,GebLand,Geschl,GeimpftGenesen,Bundesland,Anz
601,49.5,0,0,3,6,2836
601,49.5,0,0,2,6,934
601,49.5,0,0,0,6,1468
601,49.5,0,1,1,6,6451
601,49.5,0,1,3,6,3050
601,49.5,0,1,2,6,1125
601,49.5,0,1,0,6,1184
601,49.5,1,0,1,6,2616
601,49.5,1,0,3,6,659
601,49.5,1,0,2,6,766
601,49.5,1,0,0,6,1658
601,49.5,1,1,1,6,2786
601,49.5,1,1,3,6,928
601,49.5,1,1,2,6,1054
601,49.5,1,1,0,6,1498
601,59.5,0,0,1,6,8282
601,59.5,0,0,3,6,2291
601,59.5,0,0,2,6,688
601,59.5,0,0,0,6,1277
601,59.5,0,1,1,6,8908
601,59.5,0,1,3,6,2531
601,59.5,0,1,2,6,842
601,59.5,0,1,0,6,1454
601,59.5,1,0,1,6,2499
601,59.5,1,0,3,6,479
601,59.5,1,0,2,6,497
601,59.5,1,0,0,6,1273
601,59.5,1,1,1,6,1952
601,59.5,1,1,3,6,436
601,59.5,1,1,2,6,446
601,59.5,1,1,0,6,1029
601,69.5,0,0,1,6,6288
601,69.5,0,0,3,6,1262
601,69.5,0,0,2,6,220
601,69.5,0,0,0,6,725
601,69.5,0,1,1,6,8244
601,69.5,0,1,3,6,1455
601,69.5,0,1,2,6,364
601,69.5,0,1,0,6,1136
601,69.5,1,0,1,6,1094
601,69.5,1,0,3,6,146
601,69.5,1,0,2,6,93
601,69.5,1,0,0,6,522
601,69.5,1,1,1,6,1236
601,69.5,1,1,3,6,180
601,69.5,1,1,2,6,113
601,69.5,1,1,0,6,576
601,79.5,0,0,1,6,5381
601,79.5,0,0,3,6,1064
601,79.5,0,0,2,6,111
601,79.5,0,0,0,6,430
601,79.5,0,1,1,6,8043
601,79.5,0,1,3,6,1218
601,79.5,0,1,2,6,209
601,79.5,0,1,0,6,875
601,79.5,1,0,1,6,861
601,79.5,1,0,3,6,111
601,79.5,1,0,2,6,23
601,79.5,1,0,0,6,159
601,79.5,1,1,1,6,1194
601,79.5,1,1,3,6,171
601,79.5,1,1,2,6,36
601,79.5,1,1,0,6,234
601,85.0,0,0,1,6,1484
601,85.0,0,0,3,6,271
601,85.0,0,0,2,6,44
601,85.0,0,0,0,6,168
601,85.0,0,1,1,6,2957
601,85.0,0,1,3,6,570
601,85.0,0,1,2,6,103
601,85.0,0,1,0,6,472
601,85.0,1,0,1,6,240
601,85.0,1,0,3,6,47
601,85.0,1,0,2,6,5
601,85.0,1,0,0,6,31
601,85.0,1,1,1,6,470
601,85.0,1,1,3,6,77
601,85.0,1,1,2,6,10
601,85.0,1,1,0,6,95
603,2.0,0,0,1,6,1
603,2.0,0,0,2,6,164
603,2.0,0,0,0,6,979
603,2.0,0,1,2,6,155
603,2.0,0,1,0,6,939
603,2.0,1,0,2,6,1
603,2.0,1,0,0,6,8
603,2.0,1,1,2,6,1
603,2.0,1,1,0,6,9
603,9.5,0,0,1,6,279
603,9.5,0,0,3,6,254
603,9.5,0,0,2,6,1127
603,9.5,0,0,0,6,978
603,9.5,0,1,1,6,283
603,9.5,0,1,3,6,248
603,9.5,0,1,2,6,1063
603,9.5,0,1,0,6,918
603,9.5,1,0,1,6,14
603,9.5,1,0,3,6,6
603,9.5,1,0,2,6,53
603,9.5,1,0,0,6,47
603,9.5,1,1,1,6,13
603,9.5,1,1,3,6,8
603,9.5,1,1,2,6,34
603,9.5,1,1,0,6,48
603,19.5,0,0,1,6,940
603,19.5,0,0,3,6,538
603,19.5,0,0,2,6,691
603,19.5,0,0,0,6,494
603,19.5,0,1,1,6,864
603,19.5,0,1,3,6,661
603,19.5,0,1,2,6,660
603,19.5,0,1,0,6,310
603,19.5,1,0,1,6,50
603,19.5,1,0,3,6,17
603,19.5,1,0,2,6,25
603,19.5,1,0,0,6,49
603,19.5,1,1,1,6,45
603,19.5,1,1,3,6,16
603,19.5,1,1,2,6,30
603,19.5,1,1,0,6,29
603,29.5,0,0,1,6,1149
603,29.5,0,0,3,6,517
603,29.5,0,0,2,6,763
603,29.5,0,0,0,6,675
603,29.5,0,1,1,6,906
603,29.5,0,1,3,6,621
603,29.5,0,1,2,6,821
603,29.5,0,1,0,6,496
603,29.5,1,0,1,6,74
603,29.5,1,0,3,6,28
603,29.5,1,0,2,6,54
603,29.5,1,0,0,6,61
603,29.5,1,1,1,6,100
603,29.5,1,1,3,6,43
603,29.5,1,1,2,6,46
603,29.5,1,1,0,6,66
603,39.5,0,0,1,6,1300
603,39.5,0,0,3,6,666
603,39.5,0,0,2,6,749
603,39.5,0,0,0,6,646
603,39.5,0,1,1,6,1141
603,39.5,0,1,3,6,851
603,39.5,0,1,2,6,825
603,39.5,0,1,0,6,470
603,39.5,1,0,1,6,142
603,39.5,1,0,3,6,56
603,39.5,1,0,2,6,57
603,39.5,1,0,0,6,103
603,39.5,1,1,1,6,165
603,39.5,1,1,3,6,78
603,39.5,1,1,2,6,92
603,39.5,1,1,0,6,95
603,49.5,0,0,1,6,2138
603,49.5,0,0,3,6,787
603,49.5,0,0,2,6,671
603,49.5,0,0,0,6,652
603,49.5,0,1,1,6,1930
603,49.5,0,1,3,6,891
603,49.5,0,1,2,6,656
603,49.5,0,1,0,6,567
603,49.5,1,0,1,6,153
603,49.5,1,0,3,6,47
603,49.5,1,0,2,6,51
603,49.5,1,0,0,6,88
603,49.5,1,1,1,6,198
603,49.5,1,1,3,6,79
603,49.5,1,1,2,6,67
603,49.5,1,1,0,6,96
603,59.5,0,0,1,6,2936
603,59.5,0,0,3,6,762
603,59.5,0,0,2,6,485
603,59.5,0,0,0,6,707
603,59.5,0,1,1,6,2892
603,59.5,0,1,3,6,822
603,59.5,0,1,2,6,524
603,59.5,0,1,0,6,660
603,59.5,1,0,1,6,147
603,59.5,1,0,3,6,30
603,59.5,1,0,2,6,22
603,59.5,1,0,0,6,64
603,59.5,1,1,1,6,148
603,59.5,1,1,3,6,37
603,59.5,1,1,2,6,27
603,59.5,1,1,0,6,51
603,69.5,0,0,1,6,2380
603,69.5,0,0,3,6,475
603,69.5,0,0,2,6,160
603,69.5,0,0,0,6,368
603,69.5,0,1,1,6,2530
603,69.5,0,1,3,6,448
603,69.5,0,1,2,6,168
603,69.5,0,1,0,6,388
603,69.5,1,0,1,6,84
603,69.5,1,0,3,6,13
603,69.5,1,0,2,6,6
603,69.5,1,0,0,6,17
603,69.5,1,1,1,6,116
603,69.5,1,1,3,6,13
603,69.5,1,1,2,6,9
603,69.5,1,1,0,6,33
603,79.5,0,0,1,6,1543
603,79.5,0,0,3,6,240
603,79.5,0,0,2,6,48
603,79.5,0,0,0,6,147
603,79.5,0,1,1,6,1865
603,79.5,0,1,3,6,289
603,79.5,0,1,2,6,72
603,79.5,0,1,0,6,249
603,79.5,1,0,1,6,86
603,79.5,1,0,3,6,13
603,79.5,1,0,2,6,4
603,79.5,1,0,0,6,13
603,79.5,1,1,1,6,135
603,79.5,1,1,3,6,19
603,79.5,1,1,2,6,8
603,79.5,1,1,0,6,16
603,85.0,0,0,1,6,441
603,85.0,0,0,3,6,93
603,85.0,0,0,2,6,7
603,85.0,0,0,0,6,53
603,85.0,0,1,1,6,866
603,85.0,0,1,3,6,165
603,85.0,0,1,2,6,49
603,85.0,0,1,0,6,151
603,85.0,1,0,1,6,32
603,85.0,1,0,3,6,7
603,85.0,1,0,0,6,2
603,85.0,1,1,1,6,42
603,85.0,1,1,3,6,8
603,85.0,1,1,2,6,3
603,85.0,1,1,0,6,6
606,2.0,0,0,1,6,5
606,2.0,0,0,2,6,556
606,2.0,0,0,0,6,3066
606,2.0,0,1,1,6,8
606,2.0,0,1,3,6,1
606,2.0,0,1,2,6,531
606,2.0,0,1,0,6,2808
606,2.0,1,0,2,6,4
606,2.0,1,0,0,6,37
606,2.0,1,1,2,6,2
606,2.0,1,1,0,6,35
606,9.5,0,0,1,6,1320
606,9.5,0,0,3,6,941
606,9.5,0,0,2,6,2910
606,9.5,0,0,0,6,2622
606,9.5,0,1,1,6,1290
606,9.5,0,1,3,6,870
606,9.5,0,1,2,6,2704
606,9.5,0,1,0,6,2519
606,9.5,1,0,1,6,53
606,9.5,1,0,3,6,36
606,9.5,1,0,2,6,164
606,9.5,1,0,0,6,187
606,9.5,1,1,1,6,45
606,9.5,1,1,3,6,28
606,9.5,1,1,2,6,150
606,9.5,1,1,0,6,170
606,19.5,0,0,1,6,2534
606,19.5,0,0,3,6,1507
606,19.5,0,0,2,6,1635
606,19.5,0,0,0,6,1036
606,19.5,0,1,1,6,2273
606,19.5,0,1,3,6,1683
606,19.5,0,1,2,6,1589
606,19.5,0,1,0,6,761
606,19.5,1,0,1,6,173
606,19.5,1,0,3,6,87
606,19.5,1,0,2,6,162
606,19.5,1,0,0,6,192
606,19.5,1,1,1,6,144
606,19.5,1,1,3,6,68
606,19.5,1,1,2,6,128
606,19.5,1,1,0,6,166
606,29.5,0,0,1,6,2964
606,29.5,0,0,3,6,1595
606,29.5,0,0,2,6,1482
606,29.5,0,0,0,6,1330
606,29.5,0,1,1,6,2719
606,29.5,0,1,3,6,1779
606,29.5,0,1,2,6,1668
606,29.5,0,1,0,6,1000
606,29.5,1,0,1,6,374
606,29.5,1,0,3,6,116
606,29.5,1,0,2,6,332
606,29.5,1,0,0,6,545
606,29.5,1,1,1,6,405
606,29.5,1,1,3,6,175
606,29.5,1,1,2,6,412
606,29.5,1,1,0,6,478
606,39.5,0,0,1,6,3928
606,39.5,0,0,3,6,2239
606,39.5,0,0,2,6,1482
606,39.5,0,0,0,6,1272
606,39.5,0,1,1,6,3592
606,39.5,0,1,3,6,2630
606,39.5,0,1,2,6,1697
606,39.5,0,1,0,6,1067
606,39.5,1,0,1,6,664
606,39.5,1,0,3,6,242
606,39.5,1,0,2,6,452
606,39.5,1,0,0,6,600
606,39.5,1,1,1,6,731
606,39.5,1,1,3,6,418
606,39.5,1,1,2,6,573
606,39.5,1,1,0,6,458
606,49.5,0,0,1,6,5274
606,49.5,0,0,3,6,2360
606,49.5,0,0,2,6,1304
606,49.5,0,0,0,6,1319
606,49.5,0,1,1,6,5048
606,49.5,0,1,3,6,2584
606,49.5,0,1,2,6,1415
606,49.5,0,1,0,6,1120
606,49.5,1,0,1,6,701
606,49.5,1,0,3,6,197
606,49.5,1,0,2,6,240
606,49.5,1,0,0,6,497
606,49.5,1,1,1,6,757
606,49.5,1,1,3,6,315
606,49.5,1,1,2,6,294
606,49.5,1,1,0,6,385
606,59.5,0,0,1,6,6828
606,59.5,0,0,3,6,2127
606,59.5,0,0,2,6,865
606,59.5,0,0,0,6,1270
606,59.5,0,1,1,6,6933
606,59.5,0,1,3,6,2202
606,59.5,0,1,2,6,953
606,59.5,0,1,0,6,1287
606,59.5,1,0,1,6,665
606,59.5,1,0,3,6,130
606,59.5,1,0,2,6,149
606,59.5,1,0,0,6,316
606,59.5,1,1,1,6,519
606,59.5,1,1,3,6,116
606,59.5,1,1,2,6,119
606,59.5,1,1,0,6,218
606,69.5,0,0,1,6,5272
606,69.5,0,0,3,6,1141
606,69.5,0,0,2,6,242
606,69.5,0,0,0,6,696
606,69.5,0,1,1,6,5710
606,69.5,0,1,3,6,1092
606,69.5,0,1,2,6,369
606,69.5,0,1,0,6,841
606,69.5,1,0,1,6,305
606,69.5,1,0,3,6,41
606,69.5,1,0,2,6,23
606,69.5,1,0,0,6,160
606,69.5,1,1,1,6,397
606,69.5,1,1,3,6,64
606,69.5,1,1,2,6,30
606,69.5,1,1,0,6,148
606,79.5,0,0,1,6,3532
606,79.5,0,0,3,6,645
606,79.5,0,0,2,6,104
606,79.5,0,0,0,6,323
606,79.5,0,1,1,6,4382
606,79.5,0,1,3,6,691
606,79.5,0,1,2,6,140
606,79.5,0,1,0,6,544
606,79.5,1,0,1,6,338
606,79.5,1,0,3,6,49
606,79.5,1,0,2,6,9
606,79.5,1,0,0,6,46
606,79.5,1,1,1,6,380
606,79.5,1,1,3,6,59
606,79.5,1,1,2,6,13
606,79.5,1,1,0,6,62
606,85.0,0,0,1,6,962
606,85.0,0,0,3,6,206
606,85.0,0,0,2,6,30
606,85.0,0,0,0,6,114
606,85.0,0,1,1,6,1849
606,85.0,0,1,3,6,374
606,85.0,0,1,2,6,93
606,85.0,0,1,0,6,286
606,85.0,1,0,1,6,95
606,85.0,1,0,3,6,21
606,85.0,1,0,2,6,2
606,85.0,1,0,0,6,21
606,85.0,1,1,1,6,177
606,85.0,1,1,3,6,39
606,85.0,1,1,2,6,11
606,85.0,1,1,0,6,34
610,2.0,0,0,2,6,274
610,2.0,0,0,0,6,1573
610,2.0,0,1,2,6,245
610,2.0,0,1,0,6,1432
610,2.0,1,0,2,6,1
610,2.0,1,0,0,6,16
610,2.0,1,1,2,6,3
610,2.0,1,1,0,6,12
610,9.5,0,0,1,6,463
610,9.5,0,0,3,6,293
610,9.5,0,0,2,6,1652
610,9.5,0,0,0,6,1350
610,9.5,0,1,1,6,452
610,9.5,0,1,3,6,301
610,9.5,0,1,2,6,1535
610,9.5,0,1,0,6,1324
610,9.5,1,0,1,6,16
610,9.5,1,0,3,6,6
610,9.5,1,0,2,6,99
610,9.5,1,0,0,6,111
610,9.5,1,1,1,6,14
610,9.5,1,1,3,6,8
610,9.5,1,1,2,6,87
610,9.5,1,1,0,6,90
610,19.5,0,0,1,6,1378
610,19.5,0,0,3,6,784
610,19.5,0,0,2,6,935
610,19.5,0,0,0,6,584
610,19.5,0,1,1,6,1253
610,19.5,0,1,3,6,900
610,19.5,0,1,2,6,895
610,19.5,0,1,0,6,459
610,19.5,1,0,1,6,85
610,19.5,1,0,3,6,31
610,19.5,1,0,2,6,68
610,19.5,1,0,0,6,75
610,19.5,1,1,1,6,59
610,19.5,1,1,3,6,33
610,19.5,1,1,2,6,59
610,19.5,1,1,0,6,68
610,29.5,0,0,1,6,1772
610,29.5,0,0,3,6,812
610,29.5,0,0,2,6,949
610,29.5,0,0,0,6,854
610,29.5,0,1,1,6,1505
610,29.5,0,1,3,6,955
610,29.5,0,1,2,6,1124
610,29.5,0,1,0,6,683
610,29.5,1,0,1,6,181
610,29.5,1,0,3,6,62
610,29.5,1,0,2,6,126
610,29.5,1,0,0,6,186
610,29.5,1,1,1,6,182
610,29.5,1,1,3,6,86
610,29.5,1,1,2,6,176
610,29.5,1,1,0,6,171
610,39.5,0,0,1,6,2032
610,39.5,0,0,3,6,994
610,39.5,0,0,2,6,988
610,39.5,0,0,0,6,821
610,39.5,0,1,1,6,1859
610,39.5,0,1,3,6,1235
610,39.5,0,1,2,6,1104
610,39.5,0,1,0,6,591
610,39.5,1,0,1,6,245
610,39.5,1,0,3,6,93
610,39.5,1,0,2,6,203
610,39.5,1,0,0,6,244
610,39.5,1,1,1,6,297
610,39.5,1,1,3,6,150
610,39.5,1,1,2,6,221
610,39.5,1,1,0,6,229
610,49.5,0,0,1,6,3032
610,49.5,0,0,3,6,1119
610,49.5,0,0,2,6,802
610,49.5,0,0,0,6,818
610,49.5,0,1,1,6,2833
610,49.5,0,1,3,6,1284
610,49.5,0,1,2,6,842
610,49.5,0,1,0,6,621
610,49.5,1,0,1,6,282
610,49.5,1,0,3,6,71
610,49.5,1,0,2,6,116
610,49.5,1,0,0,6,212
610,49.5,1,1,1,6,341
610,49.5,1,1,3,6,124
610,49.5,1,1,2,6,137
610,49.5,1,1,0,6,173
610,59.5,0,0,1,6,4102
610,59.5,0,0,3,6,1056
610,59.5,0,0,2,6,535
610,59.5,0,0,0,6,796
610,59.5,0,1,1,6,3906
610,59.5,0,1,3,6,1142
610,59.5,0,1,2,6,609
610,59.5,0,1,0,6,762
610,59.5,1,0,1,6,249
610,59.5,1,0,3,6,58
610,59.5,1,0,2,6,66
610,59.5,1,0,0,6,161
610,59.5,1,1,1,6,277
610,59.5,1,1,3,6,62
610,59.5,1,1,2,6,60
610,59.5,1,1,0,6,114
610,69.5,0,0,1,6,3171
610,69.5,0,0,3,6,618
610,69.5,0,0,2,6,171
610,69.5,0,0,0,6,404
610,69.5,0,1,1,6,3265
610,69.5,0,1,3,6,618
610,69.5,0,1,2,6,203
610,69.5,0,1,0,6,417
610,69.5,1,0,1,6,168
610,69.5,1,0,3,6,20
610,69.5,1,0,2,6,10
610,69.5,1,0,0,6,58
610,69.5,1,1,1,6,199
610,69.5,1,1,3,6,21
610,69.5,1,1,2,6,25
610,69.5,1,1,0,6,78
610,79.5,0,0,1,6,1846
610,79.5,0,0,3,6,369
610,79.5,0,0,2,6,50
610,79.5,0,0,0,6,168
610,79.5,0,1,1,6,2323
610,79.5,0,1,3,6,363
610,79.5,0,1,2,6,76
610,79.5,0,1,0,6,225
610,79.5,1,0,1,6,141
610,79.5,1,0,3,6,34
610,79.5,1,0,2,6,5
610,79.5,1,0,0,6,22
610,79.5,1,1,1,6,216
610,79.5,1,1,3,6,34
610,79.5,1,1,2,6,12
610,79.5,1,1,0,6,31
610,85.0,0,0,1,6,480
610,85.0,0,0,3,6,88
610,85.0,0,0,2,6,12
610,85.0,0,0,0,6,47
610,85.0,0,1,1,6,972
610,85.0,0,1,3,6,228
610,85.0,0,1,2,6,56
610,85.0,0,1,0,6,164
610,85.0,1,0,1,6,40
610,85.0,1,0,3,6,9
610,85.0,1,0,2,6,2
610,85.0,1,0,0,6,3
610,85.0,1,1,1,6,88
610,85.0,1,1,3,6,14
610,85.0,1,1,2,6,4
610,85.0,1,1,0,6,12
611,2.0,0,0,2,6,142
611,2.0,0,0,0,6,849
611,2.0,0,1,1,6,1
611,2.0,0,1,2,6,135
611,2.0,0,1,0,6,772
611,2.0,1,0,2,6,3
611,2.0,1,0,0,6,21
611,2.0,1,1,2,6,1
611,2.0,1,1,0,6,18
611,9.5,0,0,1,6,349
611,9.5,0,0,3,6,214
611,9.5,0,0,2,6,771
611,9.5,0,0,0,6,778
611,9.5,0,1,1,6,304
611,9.5,0,1,3,6,205
611,9.5,0,1,2,6,728
611,9.5,0,1,0,6,749
611,9.5,1,0,1,6,19
611,9.5,1,0,3,6,7
611,9.5,1,0,2,6,63
611,9.5,1,0,0,6,75
611,9.5,1,1,1,6,13
611,9.5,1,1,3,6,13
611,9.5,1,1,2,6,56
611,9.5,1,1,0,6,63
611,19.5,0,0,1,6,941
611,19.5,0,0,3,6,425
611,19.5,0,0,2,6,531
611,19.5,0,0,0,6,401
611,19.5,0,1,1,6,822
611,19.5,0,1,3,6,522
611,19.5,0,1,2,6,512
611,19.5,0,1,0,6,282
611,19.5,1,0,1,6,107
611,19.5,1,0,3,6,41
611,19.5,1,0,2,6,59
611,19.5,1,0,0,6,105
611,19.5,1,1,1,6,56
611,19.5,1,1,3,6,34
611,19.5,1,1,2,6,57
611,19.5,1,1,0,6,78
611,29.5,0,0,1,6,1308
611,29.5,0,0,3,6,613
611,29.5,0,0,2,6,561
611,29.5,0,0,0,6,476
611,29.5,0,1,1,6,1045
611,29.5,0,1,3,6,607
611,29.5,0,1,2,6,553
611,29.5,0,1,0,6,366
611,29.5,1,0,1,6,279
611,29.5,1,0,3,6,91
611,29.5,1,0,2,6,120
611,29.5,1,0,0,6,234
611,29.5,1,1,1,6,196
611,29.5,1,1,3,6,80
611,29.5,1,1,2,6,147
611,29.5,1,1,0,6,167
611,39.5,0,0,1,6,1198
611,39.5,0,0,3,6,574
611,39.5,0,0,2,6,465
611,39.5,0,0,0,6,433
611,39.5,0,1,1,6,1074
611,39.5,0,1,3,6,701
611,39.5,0,1,2,6,501
611,39.5,0,1,0,6,295
611,39.5,1,0,1,6,267
611,39.5,1,0,3,6,73
611,39.5,1,0,2,6,133
611,39.5,1,0,0,6,197
611,39.5,1,1,1,6,269
611,39.5,1,1,3,6,112
611,39.5,1,1,2,6,127
611,39.5,1,1,0,6,142
611,49.5,0,0,1,6,1887
611,49.5,0,0,3,6,634
611,49.5,0,0,2,6,372
611,49.5,0,0,0,6,473
611,49.5,0,1,1,6,1758
611,49.5,0,1,3,6,708
611,49.5,0,1,2,6,377
611,49.5,0,1,0,6,355
611,49.5,1,0,1,6,294
611,49.5,1,0,3,6,66
611,49.5,1,0,2,6,74
611,49.5,1,0,0,6,143
611,49.5,1,1,1,6,355
611,49.5,1,1,3,6,75
611,49.5,1,1,2,6,105
611,49.5,1,1,0,6,133
611,59.5,0,0,1,6,2780
611,59.5,0,0,3,6,640
611,59.5,0,0,2,6,245
611,59.5,0,0,0,6,451
611,59.5,0,1,1,6,2783
611,59.5,0,1,3,6,726
611,59.5,0,1,2,6,267
611,59.5,0,1,0,6,479
611,59.5,1,0,1,6,253
611,59.5,1,0,3,6,42
611,59.5,1,0,2,6,56
611,59.5,1,0,0,6,109
611,59.5,1,1,1,6,264
611,59.5,1,1,3,6,38
611,59.5,1,1,2,6,50
611,59.5,1,1,0,6,106
611,69.5,0,0,1,6,2283
611,69.5,0,0,3,6,381
611,69.5,0,0,2,6,97
611,69.5,0,0,0,6,281
611,69.5,0,1,1,6,2704
611,69.5,0,1,3,6,469
611,69.5,0,1,2,6,125
611,69.5,0,1,0,6,380
611,69.5,1,0,1,6,131
611,69.5,1,0,3,6,11
611,69.5,1,0,2,6,3
611,69.5,1,0,0,6,62
611,69.5,1,1,1,6,170
611,69.5,1,1,3,6,23
611,69.5,1,1,2,6,6
611,69.5,1,1,0,6,71
611,79.5,0,0,1,6,1838
611,79.5,0,0,3,6,323
611,79.5,0,0,2,6,23
611,79.5,0,0,0,6,137
611,79.5,0,1,1,6,2549
611,79.5,0,1,3,6,323
611,79.5,0,1,2,6,53
611,79.5,0,1,0,6,279
611,79.5,1,0,1,6,124
611,79.5,1,0,3,6,20
611,79.5,1,0,2,6,8
611,79.5,1,0,0,6,23
611,79.5,1,1,1,6,185
611,79.5,1,1,3,6,31
611,79.5,1,1,2,6,4
611,79.5,1,1,0,6,36
611,85.0,0,0,1,6,591
611,85.0,0,0,3,6,111
611,85.0,0,0,2,6,7
611,85.0,0,0,0,6,51
611,85.0,0,1,1,6,1132
611,85.0,0,1,3,6,178
611,85.0,0,1,2,6,19
611,85.0,0,1,0,6,169
611,85.0,1,0,1,6,50
611,85.0,1,0,3,6,8
611,85.0,1,0,2,6,1
611,85.0,1,0,0,6,3
611,85.0,1,1,1,6,83
611,85.0,1,1,3,6,12
611,85.0,1,1,2,6,1
611,85.0,1,1,0,6,9
612,2.0,0,0,1,6,1
612,2.0,0,0,2,6,146
612,2.0,0,0,0,6,1425
612,2.0,0,1,2,6,136
612,2.0,0,1,0,6,1377
612,2.0,1,0,2,6,2
612,2.0,1,0,0,6,10
612,2.0,1,1,0,6,12
612,9.5,0,0,1,6,366
612,9.5,0,0,3,6,246
612,9.5,0,0,2,6,1315
612,9.5,0,0,0,6,1381
612,9.5,0,1,1,6,312
612,9.5,0,1,3,6,234
612,9.5,0,1,2,6,1229
612,9.5,0,1,0,6,1322
612,9.5,1,0,1,6,14
612,9.5,1,0,3,6,9
612,9.5,1,0,2,6,87
612,9.5,1,0,0,6,117
612,9.5,1,1,1,6,15
612,9.5,1,1,3,6,11
612,9.5,1,1,2,6,70
612,9.5,1,1,0,6,129
612,19.5,0,0,1,6,1267
612,19.5,0,0,3,6,559
612,19.5,0,0,2,6,968
612,19.5,0,0,0,6,740
612,19.5,0,1,1,6,1007
612,19.5,0,1,3,6,663
612,19.5,0,1,2,6,989
612,19.5,0,1,0,6,532
612,19.5,1,0,1,6,67
612,19.5,1,0,3,6,27
612,19.5,1,0,2,6,70
612,19.5,1,0,0,6,129
612,19.5,1,1,1,6,67
612,19.5,1,1,3,6,34
612,19.5,1,1,2,6,62
612,19.5,1,1,0,6,83
612,29.5,0,0,1,6,1386
612,29.5,0,0,3,6,595
612,29.5,0,0,2,6,879
612,29.5,0,0,0,6,869
612,29.5,0,1,1,6,1150
612,29.5,0,1,3,6,658
612,29.5,0,1,2,6,1053
612,29.5,0,1,0,6,637
612,29.5,1,0,1,6,187
612,29.5,1,0,3,6,65
612,29.5,1,0,2,6,153
612,29.5,1,0,0,6,218
612,29.5,1,1,1,6,193
612,29.5,1,1,3,6,78
612,29.5,1,1,2,6,174
612,29.5,1,1,0,6,220
612,39.5,0,0,1,6,1469
612,39.5,0,0,3,6,729
612,39.5,0,0,2,6,786
612,39.5,0,0,0,6,826
612,39.5,0,1,1,6,1363
612,39.5,0,1,3,6,870
612,39.5,0,1,2,6,908
612,39.5,0,1,0,6,632
612,39.5,1,0,1,6,306
612,39.5,1,0,3,6,90
612,39.5,1,0,2,6,186
612,39.5,1,0,0,6,253
612,39.5,1,1,1,6,317
612,39.5,1,1,3,6,121
612,39.5,1,1,2,6,214
612,39.5,1,1,0,6,250
612,49.5,0,0,1,6,2315
612,49.5,0,0,3,6,791
612,49.5,0,0,2,6,678
612,49.5,0,0,0,6,763
612,49.5,0,1,1,6,2219
612,49.5,0,1,3,6,953
612,49.5,0,1,2,6,761
612,49.5,0,1,0,6,671
612,49.5,1,0,1,6,340
612,49.5,1,0,3,6,69
612,49.5,1,0,2,6,126
612,49.5,1,0,0,6,201
612,49.5,1,1,1,6,405
612,49.5,1,1,3,6,124
612,49.5,1,1,2,6,146
612,49.5,1,1,0,6,204
612,59.5,0,0,1,6,3400
612,59.5,0,0,3,6,796
612,59.5,0,0,2,6,500
612,59.5,0,0,0,6,822
612,59.5,0,1,1,6,3469
612,59.5,0,1,3,6,933
612,59.5,0,1,2,6,606
612,59.5,0,1,0,6,866
612,59.5,1,0,1,6,293
612,59.5,1,0,3,6,44
612,59.5,1,0,2,6,69
612,59.5,1,0,0,6,154
612,59.5,1,1,1,6,289
612,59.5,1,1,3,6,48
612,59.5,1,1,2,6,81
612,59.5,1,1,0,6,136
612,69.5,0,0,1,6,3052
612,69.5,0,0,3,6,529
612,69.5,0,0,2,6,177
612,69.5,0,0,0,6,443
612,69.5,0,1,1,6,3239
612,69.5,0,1,3,6,551
612,69.5,0,1,2,6,237
612,69.5,0,1,0,6,581
612,69.5,1,0,1,6,183
612,69.5,1,0,3,6,22
612,69.5,1,0,2,6,17
612,69.5,1,0,0,6,88
612,69.5,1,1,1,6,210
612,69.5,1,1,3,6,30
612,69.5,1,1,2,6,19
612,69.5,1,1,0,6,77
612,79.5,0,0,1,6,2110
612,79.5,0,0,3,6,376
612,79.5,0,0,2,6,58
612,79.5,0,0,0,6,239
612,79.5,0,1,1,6,2764
612,79.5,0,1,3,6,390
612,79.5,0,1,2,6,110
612,79.5,0,1,0,6,396
612,79.5,1,0,1,6,143
612,79.5,1,0,3,6,19
612,79.5,1,0,2,6,2
612,79.5,1,0,0,6,25
612,79.5,1,1,1,6,240
612,79.5,1,1,3,6,37
612,79.5,1,1,2,6,3
612,79.5,1,1,0,6,43
612,85.0,0,0,1,6,677
612,85.0,0,0,3,6,122
612,85.0,0,0,2,6,26
612,85.0,0,0,0,6,76
612,85.0,0,1,1,6,1153
612,85.0,0,1,3,6,229
612,85.0,0,1,2,6,66
612,85.0,0,1,0,6,207
612,85.0,1,0,1,6,50
612,85.0,1,0,3,6,3
612,85.0,1,0,2,6,1
612,85.0,1,0,0,6,8
612,85.0,1,1,1,6,80
612,85.0,1,1,3,6,11
612,85.0,1,1,2,6,5
612,85.0,1,1,0,6,12
614,2.0,0,0,1,6,3
614,2.0,0,0,2,6,51
614,2.0,0,0,0,6,451
614,2.0,0,1,1,6,2
614,2.0,0,1,2,6,49
614,2.0,0,1,0,6,389
614,2.0,1,0,0,6,2
614,2.0,1,1,0,6,3
614,9.5,0,0,1,6,200
614,9.5,0,0,3,6,111
614,9.5,0,0,2,6,440
614,9.5,0,0,0,6,446
614,9.5,0,1,1,6,180
614,9.5,0,1,3,6,122
614,9.5,0,1,2,6,407
614,9.5,0,1,0,6,432
614,9.5,1,0,1,6,4
614,9.5,1,0,3,6,1
614,9.5,1,0,2,6,10
